Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement, Articulated Truck Involvement,Speed Limit, National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week, Time of Day
20225137,WA,12,2022,Wednesday,12:26,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,Yes,No,Weekday,Day
20222206,VIC,12,2022,Tuesday,15:54,Single,1,No,No,No,-9,Inner Regional Australia,Melbourne - North East,Murrindindi,Arterial Road,Yes,No,Weekday,Day
20222204,VIC,12,2022,Sunday,22:25,Single,1,No,No,No,100,Inner Regional Australia,Shepparton,Moira,National or State Highway,No,No,Weekend,Night
20222184,VIC,12,2022,Saturday,8:00,Single,1,No,No,No,40,Major Cities of Australia,Melbourne - North East,Banyule,Sub-arterial Road,Yes,No,Weekend,Day
20221244,NSW,12,2022,Saturday,12:45,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,Yes,No,Weekend,Day
20221161,NSW,12,2022,Friday,15:25,Single,1,No,No,No,40,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Local Road,Yes,No,Weekday,Day
20223075,QLD,12,2022,Wednesday,20:00,Single,1,No,No,No,60,Inner Regional Australia,Wide Bay,Fraser Coast,Sub-arterial Road,Yes,No,Weekday,Night
20221243,NSW,12,2022,Wednesday,16:35,Single,1,Yes,No,No,40,Major Cities of Australia,Sydney - City and Inner South,Sydney,Collector Road,No,No,Weekday,Day
20221153,NSW,12,2022,Friday,20:00,Single,1,No,No,No,100,Outer Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekend,Night
20223184,QLD,12,2022,Thursday,12:00,Single,1,No,No,No,50,Major Cities of Australia,Ipswich,Brisbane,Collector Road,No,No,Weekday,Day
20221125,NSW,12,2022,Wednesday,12:55,Single,1,No,No,No,50,Major Cities of Australia,Sydney - City and Inner South,Sydney,National or State Highway,No,No,Weekday,Day
20221089,NSW,12,2022,Friday,23:45,Multiple,2,No,No,No,60,Major Cities of Australia,Sydney - City and Inner South,Sydney,National or State Highway,No,No,Weekend,Night
20221191,NSW,12,2022,Thursday,11:15,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Parramatta,Parramatta,Local Road,No,No,Weekday,Day
20224038,SA,12,2022,Saturday,22:00,Single,1,No,No,No,100,Inner Regional Australia,South Australia - South East,Alexandrina,Arterial Road,No,No,Weekend,Night
20225116,WA,12,2022,Tuesday,11:49,Single,2,No,No,No,110,Unknown,Unknown,Unknown,,Yes,No,Weekday,Day
20223082,QLD,12,2022,Saturday,19:00,Multiple,1,No,No,No,60,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Sub-arterial Road,No,No,Weekend,Night
20223143,QLD,12,2022,Saturday,16:00,Multiple,1,No,No,No,60,Inner Regional Australia,Toowoomba,Toowoomba,National or State Highway,No,No,Weekend,Day
20225048,WA,12,2022,Saturday,15:23,Multiple,1,No,No,Yes,110,Unknown,Unknown,Unknown,,Yes,No,Weekend,Day
20223039,QLD,12,2022,Saturday,8:00,Single,1,No,No,No,100,Outer Regional Australia,Central Queensland,Banana,Sub-arterial Road,Yes,No,Weekend,Day
20221018,NSW,12,2022,Friday,16:45,Multiple,1,Yes,Yes,No,100,Major Cities of Australia,Sydney - Blacktown,Blacktown,National or State Highway,No,No,Weekday,Day
20221136,NSW,12,2022,Thursday,11:45,Single,1,No,No,No,100,Outer Regional Australia,Murray,Murray River,Arterial Road,No,No,Weekday,Day
20225151,WA,12,2022,Friday,21:34,Single,1,No,No,No,50,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20224028,SA,12,2022,Friday,21:19,Single,1,No,No,No,100,Inner Regional Australia,Barossa - Yorke - Mid North,Light,Sub-arterial Road,Yes,No,Weekend,Night
20222096,VIC,12,2022,Saturday,21:15,Multiple,1,No,No,No,80,Inner Regional Australia,Latrobe - Gippsland,Bass Coast,Arterial Road,Yes,No,Weekend,Night
20224053,SA,12,2022,Tuesday,19:30,Single,3,No,No,No,110,Outer Regional Australia,Barossa - Yorke - Mid North,Wakefield,National or State Highway,Yes,No,Weekday,Night
20221218,NSW,12,2022,Friday,1:20,Single,1,No,No,No,50,Outer Regional Australia,Murray,Federation,Sub-arterial Road,Yes,No,Weekday,Night
20221067,NSW,12,2022,Tuesday,20:10,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Inner West,Inner West,Arterial Road,Yes,No,Weekday,Night
20225112,WA,12,2022,Thursday,17:49,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20223129,QLD,12,2022,Thursday,20:00,Single,1,No,No,No,60,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Local Road,No,No,Weekday,Night
20225061,WA,12,2022,Tuesday,16:06,Single,1,No,No,No,70,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20225039,WA,12,2022,Wednesday,11:34,Multiple,1,No,No,No,50,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20221019,NSW,12,2022,Friday,16:30,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No,Weekday,Day
20225004,WA,12,2022,Monday,18:30,Single,1,No,No,No,60,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20221091,NSW,12,2022,Thursday,22:12,Multiple,1,No,No,No,60,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Collector Road,No,No,Weekday,Night
20224051,SA,12,2022,Wednesday,18:35,Single,1,No,No,No,100,Inner Regional Australia,South Australia - South East,Alexandrina,Sub-arterial Road,No,No,Weekday,Night
20222060,VIC,12,2022,Monday,19:03,Single,1,No,No,No,100,Inner Regional Australia,Latrobe - Gippsland,Latrobe (VIC.),Sub-arterial Road,No,No,Weekday,Night
20221045,NSW,12,2022,Thursday,18:49,Multiple,1,No,No,No,80,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,Weekday,Night
20221142,NSW,12,2022,Tuesday,21:30,Single,1,No,No,No,50,Major Cities of Australia,Illawarra,Wollongong,Local Road,No,No,Weekday,Night
20224055,SA,12,2022,Wednesday,20:54,Single,1,No,No,No,80,Major Cities of Australia,Adelaide - North,Salisbury,National or State Highway,Yes,No,Weekday,Night
20225135,WA,11,2022,Saturday,19:19,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20225018,WA,11,2022,Friday,20:15,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20227014,NT,11,2022,Thursday,22:29,Single,1,No,No,No,110,Very Remote Australia,Northern Territory - Outback,Roper Gulf,Sub-arterial Road,No,No,Weekday,Night
20225106,WA,11,2022,Wednesday,21:03,Single,1,No,No,No,50,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225020,WA,11,2022,Tuesday,21:46,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20226017,TAS,11,2022,Saturday,15:15,Single,1,No,No,No,80,Outer Regional Australia,West and North West,Waratah-Wynyard,Access road,No,No,Weekend,Day
20225082,WA,11,2022,Sunday,10:30,Single,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20222108,VIC,11,2022,Sunday,14:25,Single,1,No,No,No,100,Inner Regional Australia,Bendigo,Mount Alexander,Arterial Road,No,No,Weekend,Day
20222220,VIC,11,2022,Saturday,16:45,Multiple,1,No,No,No,100,Inner Regional Australia,Shepparton,Campaspe,National or State Highway,No,No,Weekend,Day
20222173,VIC,11,2022,Sunday,11:25,Multiple,1,No,No,No,80,Inner Regional Australia,Latrobe - Gippsland,Bass Coast,Arterial Road,No,No,Weekend,Day
20221025,NSW,11,2022,Sunday,12:20,Multiple,1,No,No,No,60,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,National or State Highway,No,No,Weekend,Day
20223253,QLD,11,2022,Sunday,8:00,Multiple,1,No,No,No,60,Outer Regional Australia,Wide Bay,North Burnett,National or State Highway,No,No,Weekend,Day
20223049,QLD,11,2022,Sunday,14:00,Multiple,1,No,No,No,100,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,National or State Highway,No,No,Weekend,Day
20222128,VIC,11,2022,Saturday,0:20,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Yarra,Arterial Road,No,No,Weekend,Night
20225074,WA,11,2022,Sunday,9:54,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20221148,NSW,11,2022,Saturday,10:00,Single,1,No,No,No,60,Inner Regional Australia,Murray,Albury,Sub-arterial Road,No,No,Weekend,Day
20221263,NSW,11,2022,Saturday,7:30,Single,1,No,No,No,100,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,Sub-arterial Road,No,No,Weekend,Day
20224057,SA,11,2022,Saturday,19:29,Multiple,1,No,No,No,80,Major Cities of Australia,Adelaide - North,Playford,Collector Road,No,No,Weekend,Night
20221203,NSW,11,2022,Sunday,10:30,Multiple,1,No,No,No,60,Inner Regional Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,Weekend,Day
20221261,NSW,11,2022,Saturday,13:50,Multiple,1,No,No,No,100,Inner Regional Australia,New England and North West,Armidale Regional,National or State Highway,No,No,Weekend,Day
20223255,QLD,11,2022,Saturday,14:00,Single,1,No,No,No,100,Outer Regional Australia,Central Queensland,Banana,Sub-arterial Road,No,No,Weekend,Day
20223013,QLD,11,2022,Saturday,11:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - South,Brisbane,Sub-arterial Road,No,No,Weekend,Day
20221090,NSW,11,2022,Sunday,16:41,Single,1,No,No,No,50,Major Cities of Australia,Sydney - North Sydney and Hornsby,North Sydney,Local Road,No,No,Weekend,Day
20223147,QLD,11,2022,Sunday,8:00,Single,1,No,No,No,40,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Access road,No,No,Weekend,Day
20225009,WA,11,2022,Saturday,14:26,Multiple,2,No,No,No,70,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20225097,WA,11,2022,Wednesday,9:25,Multiple,1,No,Yes,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20221256,NSW,11,2022,Saturday,15:20,Single,1,No,No,No,60,Outer Regional Australia,New England and North West,Armidale Regional,Arterial Road,No,No,Weekend,Day
20226003,TAS,11,2022,Friday,8:25,Single,1,No,No,No,100,Outer Regional Australia,South East,Southern Midlands,National or State Highway,No,No,Weekday,Day
20226034,TAS,11,2022,Tuesday,8:16,Single,1,No,Yes,No,80,Outer Regional Australia,Launceston and North East,Break O'Day,Collector Road,No,No,Weekday,Day
20223240,QLD,11,2022,Wednesday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Day
20223029,QLD,11,2022,Thursday,15:00,Multiple,2,No,No,No,80,Inner Regional Australia,Wide Bay,Fraser Coast,Sub-arterial Road,No,No,Weekday,Day
20223005,QLD,11,2022,Monday,6:00,Single,1,No,No,No,60,Outer Regional Australia,Cairns,Cassowary Coast,Local Road,No,No,Weekday,Day
20223273,QLD,11,2022,Wednesday,6:00,Multiple,1,No,No,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac,National or State Highway,No,No,Weekday,Day
20225044,WA,11,2022,Wednesday,6:51,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20225047,WA,11,2022,Wednesday,10:48,Single,1,No,No,No,20,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20221079,NSW,11,2022,Monday,11:25,Single,1,No,No,No,100,Outer Regional Australia,New England and North West,Tamworth Regional,Local Road,No,No,Weekday,Day
20222033,VIC,11,2022,Friday,15:30,Single,1,No,No,No,100,Outer Regional Australia,Hume,Towong,Collector Road,No,No,Weekday,Day
20221095,NSW,11,2022,Thursday,11:00,Single,1,No,No,No,100,Outer Regional Australia,New England and North West,Tamworth Regional,National or State Highway,No,No,Weekday,Day
20221158,NSW,11,2022,Monday,9:45,Multiple,1,No,No,Yes,100,Outer Regional Australia,New England and North West,Inverell,National or State Highway,No,No,Weekday,Day
20221196,NSW,11,2022,Thursday,7:15,Multiple,1,No,Yes,No,50,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Sub-arterial Road,No,No,Weekday,Day
20222110,VIC,11,2022,Friday,22:45,Multiple,1,No,No,No,70,Major Cities of Australia,Melbourne - North East,Darebin,Arterial Road,No,No,Weekend,Night
20222123,VIC,11,2022,Thursday,16:46,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Casey,Sub-arterial Road,No,No,Weekday,Day
20223211,QLD,11,2022,Thursday,16:00,Single,1,No,No,No,70,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Sub-arterial Road,No,No,Weekday,Day
20221208,NSW,11,2022,Friday,17:17,Single,1,No,No,No,110,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,National or State Highway,No,No,Weekday,Day
20225093,WA,11,2022,Friday,13:02,Multiple,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20225003,WA,11,2022,Wednesday,21:02,Single,1,-9,-9,-9,60,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20224064,SA,11,2022,Tuesday,10:57,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - Central and Hills,Prospect,Arterial Road,No,No,Weekday,Day
20222138,VIC,11,2022,Thursday,12:20,Single,1,No,No,No,100,Outer Regional Australia,North West,Gannawarra,National or State Highway,No,No,Weekday,Day
20221213,NSW,11,2022,Wednesday,14:00,Single,1,No,No,No,100,Outer Regional Australia,Central West,Bland,Sub-arterial Road,No,No,Weekday,Day
20221046,NSW,11,2022,Thursday,10:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Georges River,Arterial Road,No,No,Weekday,Day
20221214,NSW,11,2022,Tuesday,15:50,Single,1,No,No,Yes,100,Outer Regional Australia,Riverina,Carrathool,Sub-arterial Road,No,No,Weekday,Day
20224044,SA,11,2022,Friday,17:10,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - South,Onkaparinga,Sub-arterial Road,No,No,Weekday,Day
20223105,QLD,11,2022,Monday,17:00,Single,1,No,No,No,100,Inner Regional Australia,Moreton Bay - North,Moreton Bay,Sub-arterial Road,No,No,Weekday,Day
20225015,WA,11,2022,Wednesday,14:46,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20222099,VIC,11,2022,Tuesday,12:06,Multiple,1,No,No,No,60,Outer Regional Australia,North West,Horsham,National or State Highway,No,No,Weekday,Day
20223239,QLD,11,2022,Friday,13:00,Multiple,1,No,Yes,No,50,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,Weekday,Day
20223140,QLD,11,2022,Sunday,22:00,Single,1,No,No,No,80,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekend,Night
20223254,QLD,11,2022,Saturday,1:00,Single,1,No,No,No,50,Remote Australia,Queensland - Outback,Mount Isa,Local Road,No,No,Weekend,Night
20222234,VIC,11,2022,Saturday,0:16,Single,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Casey,National or State Highway,No,No,Weekend,Night
20222061,VIC,11,2022,Sunday,21:15,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - West,Wyndham,Arterial Road,No,No,Weekend,Night
20227026,NT,11,2022,Wednesday,18:00,Single,1,No,No,No,80,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20223210,QLD,11,2022,Saturday,21:00,Single,1,No,No,No,60,Outer Regional Australia,Townsville,Charters Towers,Local Road,No,No,Weekend,Night
20223173,QLD,11,2022,Sunday,13:00,Single,1,No,No,No,100,Inner Regional Australia,Wide Bay,Bundaberg,Local Road,No,No,Weekend,Day
20222181,VIC,11,2022,Friday,18:35,Single,1,No,No,No,70,Major Cities of Australia,Melbourne - West,Brimbank,Local Road,No,No,Weekend,Night
20223218,QLD,11,2022,Sunday,7:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - South,Brisbane,Sub-arterial Road,No,No,Weekend,Day
20221236,NSW,11,2022,Monday,12:57,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Blacktown,Blacktown,Local Road,No,No,Weekday,Day
20223194,QLD,11,2022,Monday,14:00,Single,1,No,No,No,50,Major Cities of Australia,Brisbane - West,Brisbane,Local Road,No,No,Weekday,Day
20222190,VIC,11,2022,Friday,5:30,Single,1,No,No,No,50,Major Cities of Australia,Melbourne - South East,Casey,Collector Road,No,No,Weekday,Night
20221041,NSW,11,2022,Tuesday,8:40,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Eastern Suburbs,Woollahra,Local Road,No,No,Weekday,Day
20221174,NSW,11,2022,Saturday,23:11,Multiple,1,No,No,No,60,Major Cities of Australia,Newcastle and Lake Macquarie,Newcastle,National or State Highway,No,No,Weekend,Night
20226019,TAS,11,2022,Monday,12:34,Single,1,No,No,No,50,Outer Regional Australia,South East,Huon Valley,National or State Highway,No,No,Weekday,Day
20222186,VIC,11,2022,Monday,15:11,Multiple,1,No,No,No,50,Major Cities of Australia,Melbourne - West,Brimbank,Local Road,No,No,Weekday,Day
20221199,NSW,11,2022,Friday,5:15,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Blacktown,Blacktown,Local Road,No,No,Weekday,Night
20223053,QLD,11,2022,Saturday,1:00,Multiple,2,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Collector Road,No,No,Weekend,Night
20223141,QLD,11,2022,Saturday,13:00,Single,1,No,No,No,100,Outer Regional Australia,Logan - Beaudesert,Scenic Rim,National or State Highway,No,No,Weekend,Day
20225091,WA,11,2022,Sunday,11:27,Multiple,1,No,No,No,80,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20224046,SA,11,2022,Friday,21:29,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - Central and Hills,Campbelltown (SA),Sub-arterial Road,No,No,Weekend,Night
20223108,QLD,11,2022,Thursday,17:00,Multiple,1,No,No,No,60,Outer Regional Australia,Central Queensland,Banana,Local Road,No,No,Weekday,Day
20221076,NSW,11,2022,Saturday,22:20,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,Weekend,Night
20221190,NSW,11,2022,Thursday,6:40,Multiple,1,No,Yes,No,60,Major Cities of Australia,Sydney - Blacktown,Blacktown,Collector Road,No,No,Weekday,Day
20223165,QLD,11,2022,Friday,19:00,Single,1,No,No,No,100,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,Sub-arterial Road,No,No,Weekend,Night
20225156,WA,11,2022,Thursday,13:45,Single,1,No,No,No,80,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20221183,NSW,11,2022,Tuesday,7:20,Multiple,1,No,No,Yes,110,Inner Regional Australia,Capital Region,Yass Valley,National or State Highway,No,No,Weekday,Day
20222163,VIC,11,2022,Wednesday,13:23,Multiple,1,No,No,No,100,Major Cities of Australia,Melbourne - Outer East,Yarra Ranges,Arterial Road,No,No,Weekday,Day
20223080,QLD,11,2022,Tuesday,1:00,Multiple,2,No,No,Yes,60,Inner Regional Australia,Darling Downs - Maranoa,Western Downs,National or State Highway,No,No,Weekday,Night
20222239,VIC,11,2022,Tuesday,4:55,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Yarra,Arterial Road,No,No,Weekday,Night
20222050,VIC,11,2022,Thursday,5:00,Single,1,No,No,No,110,Inner Regional Australia,Hume,Mitchell,National or State Highway,No,No,Weekday,Night
20222219,VIC,11,2022,Friday,1:10,Multiple,1,No,No,No,100,Outer Regional Australia,Warrnambool and South West,Glenelg,National or State Highway,No,No,Weekday,Night
20223054,QLD,11,2022,Tuesday,19:00,Multiple,1,No,No,No,100,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,National or State Highway,No,No,Weekday,Night
20223126,QLD,11,2022,Wednesday,18:00,Single,1,No,No,No,60,Major Cities of Australia,Logan - Beaudesert,Logan,Local Road,No,No,Weekday,Night
20221084,NSW,11,2022,Tuesday,3:00,Single,1,No,No,No,60,Major Cities of Australia,Richmond - Tweed,Tweed,Local Road,No,No,Weekday,Night
20224003,SA,11,2022,Tuesday,21:35,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield,National or State Highway,No,No,Weekday,Night
20222081,VIC,11,2022,Thursday,22:00,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - Outer East,Yarra Ranges,Arterial Road,No,No,Weekday,Night
20223008,QLD,11,2022,Wednesday,4:00,Multiple,1,No,Yes,No,70,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Sub-arterial Road,No,No,Weekday,Night
20223204,QLD,11,2022,Thursday,23:00,Single,1,No,No,No,80,Major Cities of Australia,Brisbane - East,Brisbane,Local Road,No,No,Weekday,Night
20225110,WA,11,2022,Tuesday,20:25,Single,1,No,No,No,70,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20221110,NSW,11,2022,Tuesday,20:20,Single,1,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,Weekday,Night
20222197,VIC,11,2022,Wednesday,21:33,Single,1,No,No,No,60,Inner Regional Australia,Latrobe - Gippsland,Latrobe (VIC.),Local Road,No,No,Weekday,Night
20228003,ACT,10,2022,Saturday,22:00,Single,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Night
20223010,QLD,10,2022,Tuesday,21:00,Single,1,No,No,No,100,Remote Australia,Queensland - Outback,Mareeba,Collector Road,No,No,Weekday,Night
20225068,WA,10,2022,Tuesday,20:36,Single,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225049,WA,10,2022,Tuesday,4:31,Single,1,No,No,Yes,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225148,WA,10,2022,Thursday,19:18,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225143,WA,10,2022,Thursday,2:03,Single,1,No,No,No,60,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20226041,TAS,10,2022,Saturday,18:30,Single,1,No,No,No,80,Outer Regional Australia,South East,Southern Midlands,Local Road,No,No,Weekend,Night
20225139,WA,10,2022,Sunday,4:30,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20222067,VIC,10,2022,Friday,19:48,Single,1,No,No,No,100,Major Cities of Australia,Melbourne - West,Melton,National or State Highway,No,No,Weekend,Night
20222200,VIC,10,2022,Sunday,11:48,Multiple,1,No,No,No,80,Inner Regional Australia,Bendigo,Macedon Ranges,Sub-arterial Road,No,No,Weekend,Day
20221097,NSW,10,2022,Sunday,15:00,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Queanbeyan-Palerang Regional,Arterial Road,No,No,Weekend,Day
20223168,QLD,10,2022,Sunday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Local Road,No,No,Weekend,Day
20223181,QLD,10,2022,Sunday,7:00,Multiple,1,No,No,No,40,Inner Regional Australia,Ipswich,Lockyer Valley,Sub-arterial Road,No,No,Weekend,Day
20225028,WA,10,2022,Friday,21:05,Multiple,1,No,No,No,50,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20225140,WA,10,2022,Saturday,13:13,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20222028,VIC,10,2022,Friday,19:38,Single,1,No,No,No,100,Outer Regional Australia,North West,Gannawarra,Sub-arterial Road,No,No,Weekend,Night
20222193,VIC,10,2022,Saturday,15:15,Multiple,1,No,No,No,80,Inner Regional Australia,Hume,Wodonga,Sub-arterial Road,No,No,Weekend,Day
20224043,SA,10,2022,Monday,3:45,Single,1,No,No,No,50,Major Cities of Australia,Adelaide - North,Salisbury,Collector Road,No,No,Weekend,Night
20223056,QLD,10,2022,Sunday,3:00,Single,1,No,No,No,60,Outer Regional Australia,Cairns,Douglas,Local Road,No,No,Weekend,Night
20223139,QLD,10,2022,Sunday,20:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane Inner City,Brisbane,Collector Road,No,No,Weekend,Night
20228002,ACT,10,2022,Sunday,14:45,Multiple,3,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Day
20221037,NSW,10,2022,Sunday,16:10,Multiple,1,No,No,No,110,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,Weekend,Day
20221246,NSW,10,2022,Saturday,10:40,Single,1,No,No,No,100,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,Sub-arterial Road,No,No,Weekend,Day
20223222,QLD,10,2022,Sunday,13:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - North,Brisbane,Sub-arterial Road,No,No,Weekend,Day
20227035,NT,10,2022,Friday,19:28,Multiple,1,Yes,No,No,80,Outer Regional Australia,Darwin,Litchfield,Sub-arterial Road,No,No,Weekend,Night
20221132,NSW,10,2022,Saturday,16:03,Single,1,No,No,No,70,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Arterial Road,No,No,Weekend,Day
20222079,VIC,10,2022,Wednesday,15:10,Multiple,1,No,No,No,70,Major Cities of Australia,Melbourne - Outer East,Manningham,Collector Road,No,No,Weekday,Day
20225094,WA,10,2022,Tuesday,9:01,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20223046,QLD,10,2022,Wednesday,12:00,Single,1,No,No,No,100,Outer Regional Australia,Cairns,Mareeba,National or State Highway,No,No,Weekday,Day
20222063,VIC,10,2022,Thursday,17:11,Single,1,No,No,No,50,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,Local Road,No,No,Weekday,Day
20228012,ACT,10,2022,Sunday,3:55,Single,2,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,National or State Highway,No,No,Weekend,Night
20221145,NSW,10,2022,Monday,23:15,Single,2,No,No,No,100,Inner Regional Australia,Capital Region,Upper Lachlan,Arterial Road,No,No,Weekday,Night
20221112,NSW,10,2022,Thursday,6:10,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Yass Valley,National or State Highway,No,No,Weekday,Day
20222233,VIC,10,2022,Tuesday,16:30,Multiple,1,No,No,No,100,Inner Regional Australia,Latrobe - Gippsland,Latrobe (VIC.),Access road,No,No,Weekday,Day
20227004,NT,10,2022,Friday,6:00,Single,2,No,No,No,130,Remote Australia,Northern Territory - Outback,Katherine,National or State Highway,No,No,Weekday,Day
20221047,NSW,10,2022,Wednesday,16:30,Multiple,1,No,No,No,60,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Arterial Road,No,No,Weekday,Day
20222117,VIC,10,2022,Thursday,15:20,Multiple,1,No,No,Yes,80,Inner Regional Australia,Latrobe - Gippsland,Wellington,National or State Highway,No,No,Weekday,Day
20223042,QLD,10,2022,Wednesday,6:00,Multiple,1,No,No,No,100,Outer Regional Australia,Central Queensland,Central Highlands (QLD),National or State Highway,No,No,Weekday,Day
20223020,QLD,10,2022,Sunday,3:00,Single,1,No,No,No,60,Outer Regional Australia,Townsville,Townsville,Local Road,No,No,Weekend,Night
20226020,TAS,10,2022,Wednesday,23:56,Single,1,No,No,No,60,Inner Regional Australia,Hobart,Brighton,National or State Highway,No,No,Weekday,Night
20222112,VIC,10,2022,Saturday,20:24,Single,1,No,No,No,70,Major Cities of Australia,Melbourne - West,Brimbank,National or State Highway,No,No,Weekend,Night
